Unnamed: 0.1,Unnamed: 0,article_id,title,date,page,newspaper_id,newspaper_title,category,words,illustrated,edition,supplement,section,url,page_url,snippet,relevance,status,corrections,last_corrected,tags,comments,lists,text,pdf,images,placenames
4140,103405,69678848,TOLD FROM THE PULPIT. (THE CHURCH-GOER.) SPIRITUAL LIFE AND DEATH.,1900-03-24,3,193,Williamstown Chronicle (Vic. : 1856 - 1954),Article,842,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article69678848,https://nla.gov.au/nla.news-page6443060,"LAST Sabbath evening, at the Wesleyan Church, the Rev. W. Y. Blackwell preached from II Corinthians 5—19: ""God was in Christ, reconciling the",8.03471565246582,Empty,0,Empty,0,0,0,text/19000324-193-69678848.txt,Empty,Empty,"Christ, God, God, God, Christ Jesus, Him, Father, Jesus Christ, Himself, Christ"
4141,103435,69999947,"OLD GRIDLEY'S GHOST. THE STRANGE STORY OF THE LOSS OF THE ""ORO FINO.""",1887-05-24,1 S,137,"Warragul Guardian and Buln Buln and Narracan Shire Advocate (Warragul, Vic. : 1879 - 1894)",Article,3228,N,Empty,Supplement to the Warragul Guardian.,Empty,https://nla.gov.au/nla.news-article69999947,https://nla.gov.au/nla.news-page6507160,""" Why, Dunham, what's the matter? How your hand. trembles! Are you sick ?"" ""No; not exactly."" ""What ails you then? Speak out,",105.08740234375,Empty,0,Empty,0,0,0,text/18870524-137-69999947.txt,Empty,Empty,"Dunham, Portland, Dunham, Colitmbia, Indian, British, Sdistance, Sthe, Dunham, Astoria, Sashore, Dunham, Cape, Tartarus, Souawest, Portland, Florida"
4142,103502,70007891,"AN ARTIST'S GHOST STORY. THE STRANGE EXPERIENCE OF THOMAS HEAPHY, THE LONDON ACADEMICIAN.",1883-05-19,1 S,193,Williamstown Chronicle (Vic. : 1856 - 1954),Article,6842,N,Empty,The Chronicle Supplement.,Empty,https://nla.gov.au/nla.news-article70007891,https://nla.gov.au/nla.news-page6451463,"A NUMBER of years ago there appeared in All the Year Round, then conducted by Charles Dickens a paper entitled ""Four Stories."" One of them",105.1689453125,Empty,0,Empty,0,0,0,text/18830519-193-70007891.txt,Empty,Empty,"London, Farran, North, England, London, York, London, York, London, London, York, London, York, London, Lon, Miss, Christ, Pardon, Lincolnnhire, Bosworth Field, Lei, South Staffordshire, Lichfield, Staffordshire, Liehfiield, South Staffordshire, Swan Hotel, Lichfield, Lichifield, Lichfield, Fairbairn, Iis, London, London, Kokomo, Ind"
4143,103538,70015277,THE GHOSTS AND THE GAME OF FOOTBALL.,1893-03-15,3 S,208,"South Bourke and Mornington Journal (Richmond, Vic. : 1877 - 1920; 1926 - 1927)",Article,1236,N,WEEKLY.,Empty,Empty,https://nla.gov.au/nla.news-article70015277,https://nla.gov.au/nla.news-page6741487,"There was once a-poor widow woman's eon that was going to look for services, and one winter's evening he came to a strong farmer house, and this house was",6.62974739074707,Empty,0,Empty,0,0,0,text/18930315-208-70015277.txt,Empty,Empty,Grain
4144,103609,70040901,SOME AUTHENTICATED GHOST STORIES.,1883-03-28,2 S,208,"South Bourke and Mornington Journal (Richmond, Vic. : 1877 - 1920; 1926 - 1927)",Article,3813,N,WEEKLY.,Supplement to the South Bourke & Mornington Journal,Empty,https://nla.gov.au/nla.news-article70040901,https://nla.gov.au/nla.news-page6741696,"By way of introduction to my handful of ghost stories, the following letter of Cæcilius Pliny may be of interest, as showing how these matters were regarded by a Roman",186.3697967529297,Empty,0,Empty,0,0,0,text/18830328-208-70040901.txt,Empty,Empty,"Africa, Rome, Athens, Ã½, Iperhaps, Domitianh, Pliny, Eastern Shore, Maryland, Camden, Venice, Canideli, Pliny, Sura, Nature, Italy, Eastern Shore, British, Field, St., Hlanoverian, Baltimore, Baltimore, English, Lippincont"
4145,103664,70050842,GHOST-SEEING AND SPEAKING.,1881-11-23,2 S,208,"South Bourke and Mornington Journal (Richmond, Vic. : 1877 - 1920; 1926 - 1927)",Article,1077,N,WEEKLY.,Supplement to the South Bourke & Mornington Journal,Empty,https://nla.gov.au/nla.news-article70050842,https://nla.gov.au/nla.news-page6745232,"We have example of ghost-hearing, of ghosts that present no visible image, but address themselves to the ear alone. Captain Rogers, commander of a ship called The",185.8234405517578,Empty,0,Empty,0,0,0,text/18811123-208-70050842.txt,Empty,Empty,"Virginia, Newfoundland, India, English, Uranus"
4146,103669,70051219,"POETRY, TALES, &C. WANDERING SPIRITS.",1882-01-04,3 S,208,"South Bourke and Mornington Journal (Richmond, Vic. : 1877 - 1920; 1926 - 1927)",Article,189,N,WEEKLY.,Empty,Empty,https://nla.gov.au/nla.news-article70051219,https://nla.gov.au/nla.news-page6745271,"Some speak of wandering spirits In the chaos of the air. If we'd look in our own spirits, We'd find the chaos there.",2.125651836395264,Empty,0,Empty,0,0,0,text/18820104-208-70051219.txt,Empty,Empty,
4147,103689,70053858,AN ARTIST'S GHOST STORY.,1882-11-22,2 S,208,"South Bourke and Mornington Journal (Richmond, Vic. : 1877 - 1920; 1926 - 1927)",Article,4808,N,WEEKLY.,[?]plement to the South Bourke & Mornington Journal,Empty,https://nla.gov.au/nla.news-article70053858,https://nla.gov.au/nla.news-page6745549,"When I was quite a young man I used to travel about a great deal in the North of England. I had several relations there; and gradually, as I advanced in my position",186.2961883544922,Empty,0,Empty,0,0,0,text/18821122-208-70053858.txt,Empty,Empty,"North, England, Africa, Swanham, London, Grantham, C, Rome"
4148,103691,70053891,JIM FLANNERTY'S GHOST.,1882-11-29,1 S,208,"South Bourke and Mornington Journal (Richmond, Vic. : 1877 - 1920; 1926 - 1927)",Article,1363,N,WEEKLY.,Supplement to the South Bourke & Mornington Journal,Empty,https://nla.gov.au/nla.news-article70053891,https://nla.gov.au/nla.news-page6745554,"""So you really believe in ghosts, Brauin?"" saud I. ""Sure, Your honour,"" returned Brain with a grin, ""It's not for me to disbelieve what",203.852783203125,Empty,0,Empty,0,0,0,text/18821129-208-70053891.txt,Empty,Empty,"SI1M, Brias, Brian, Brian, Mary, Dublin, Brian, Smith, Brian, Brian, Brisa, S'Troth, Smith, Brian, Brian, Brian, Brian"
4149,103729,70059375,THE HEADLESS HORSEMAN! A GHOST STORY.,1865-08-10,2 S,126,"Kilmore Free Press and Counties of Bourke and Dalhousie Advertiser (Kilmore, Vic. : 1865 - 1868)",Article,3156,N,MORNING.,Empty,Empty,https://nla.gov.au/nla.news-article70059375,https://nla.gov.au/nla.news-page6755613,"About fifty miles across the Murray on the New South 'Wales side, there is a place which bears the suggestive title of the ""Black Gully.' Connected with this gully there is a tale of",158.0382080078125,Empty,0,Empty,0,0,0,text/18650810-126-70059375.txt,Empty,Empty,"Murray, Aug, Austraia, Sydney, Sydney, Bo, th-e, Eugland, Squiet"
4150,103816,70392516,"ANSWERS TO CORRESPONDENTS. CÆSAR'S GHOST SENDS US THE FOLLOWING—HIC, HÆC, HOC.",1886-05-05,1 S,208,"South Bourke and Mornington Journal (Richmond, Vic. : 1877 - 1920; 1926 - 1927)",Article,308,N,WEEKLY.,Supplement to the South Bourke & Mornington Journal,Empty,https://nla.gov.au/nla.news-article70392516,https://nla.gov.au/nla.news-page6745990,"When the two Roman brothers were young, And at even were wont to recline At a supper of nightingale tongue, Washed down by Falernian wine,",110.64389038085938,Empty,0,Empty,0,0,0,text/18860505-208-70392516.txt,Empty,Empty,"Falernian, Russian, Russian"
4151,103843,70396069,ARTEMUS WARD'S GHOSTS. HOW THE GREAT AMERICAN HUMORIST HAPPENED TO BECOME A LECTURER.,1889-08-07,2 S,208,"South Bourke and Mornington Journal (Richmond, Vic. : 1877 - 1920; 1926 - 1927)",Article,689,N,WEEKLY.,Supplement to the South Bourke & Mornington Journal,Empty,https://nla.gov.au/nla.news-article70396069,https://nla.gov.au/nla.news-page6740629,"It may be interesting to know how the great humorist came to take to the lecture platform, when, before his great success in that line, he had confined himself",11.880775451660156,Empty,0,Empty,0,0,0,text/18890807-208-70396069.txt,Empty,Empty,"North, Thackeray, Vermont, New York, Browne, Cleveland, New Xork, Broadway, Bleecker, Bohemians, Artemus"
4152,103848,70396617,PAINTING A GHOST'S PORTRAIT.,1889-11-06,2 S,208,"South Bourke and Mornington Journal (Richmond, Vic. : 1877 - 1920; 1926 - 1927)",Article,556,N,WEEKLY.,Supplement to the South Bourke & Mornington Journal,Empty,https://nla.gov.au/nla.news-article70396617,https://nla.gov.au/nla.news-page6740708,"A very curious story which has been going the rounds of London society is certainly one of the beet authenticated stories of the supernatural, as it is one of the strangest.",186.4442596435547,Empty,0,Empty,0,0,0,text/18891106-208-70396617.txt,Empty,Empty,"Portrait, London, English, Landon"
4154,104164,70593720,THE PHANTOMS OF FATE.,1878-08-10,28,52,"Australian Town and Country Journal (Sydney, NSW : 1870 - 1919)",Article,448,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article70593720,https://nla.gov.au/nla.news-page5668220,"MY soul from out this world had fled, Unto some lower, vaster sphere— Where even the very air seemed dead, And dense with dull oppressive fear!",1.8841851949691768,Empty,0,Empty,0,0,0,text/18780810-52-70593720.txt,Empty,Empty,"Unto, Heavenly, Fringed, Seemed, Belf-and, Ay-and, Btrong, Heaven"
4155,104172,70596350,ALLEGED EXPOSURES OF SPIRITUALISM. TO THE EDITOR.,1878-11-09,40,52,"Australian Town and Country Journal (Sydney, NSW : 1870 - 1919)",Article,4154,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article70596350,https://nla.gov.au/nla.news-page5668862,"SIR,—I perceive by the papers that attempts have recently been made to expose spiritualism by persons who denounce all spirit mediums as tricksters and cheats, and who pretend to duplicate phenomena which they merely travesty and in",9.391956329345703,Empty,0,Empty,0,0,0,text/18781109-52-70596350.txt,Empty,Empty,"Alleged, America, America, Impose, Imitated, English, New York, American, New York, Light, White"
4156,104177,70597595,"GHOST STORIES, MARVELS, CHRISTMAS READING.",1878-12-21,17,52,"Australian Town and Country Journal (Sydney, NSW : 1870 - 1919)",Article,1897,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article70597595,https://nla.gov.au/nla.news-page5669129,"FBOM time immemorial ghostly narratives have been regarded as appropriate to the Christmas season. Following in the wake of custom, we present a few narratives of this description to our",171.4201202392578,Empty,0,Empty,0,0,0,text/18781221-52-70597595.txt,Empty,Empty,"India, Malta, Captain, London, London, London, Lon, War Office, India, British, India, German, English, Greenwood, Captain, Captain, Lucknow, Sir, Dilkoosha, War Office, April, Captain, Captain, Cambridge, London, Captain"
4157,104233,70608573,A GHOST AT ALDERSHOT.,1877-09-01,27,52,"Australian Town and Country Journal (Sydney, NSW : 1870 - 1919)",Article,257,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article70608573,https://nla.gov.au/nla.news-page5667141,"The London Times has a ghost story. For a month the camp of Aldershot was visited nightly by an aggressive spirit. It was no respecter of persons or rank, it pummelled",185.2542724609375,Empty,0,Empty,0,0,0,text/18770901-52-70608573.txt,Empty,Empty,
4158,104257,70614294,"""THE HOLY TRINITY."" A SERMON BY THE REV. W. H. N. YARRINGTON, B.A., DELIVERED AT ST. CLEMENT'S, YASS, TRINITY, 1878. ""GOD IS A SPIRIT.""—JOHN IV. 24.",1878-06-29,6,52,"Australian Town and Country Journal (Sydney, NSW : 1870 - 1919)",Article,3730,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article70614294,https://nla.gov.au/nla.news-page6148492,"The sublime declaration contained in these few simple words, which were uttered by our Saviour while conversing with the woman of Samaria, is one of the most important truths Ho ever taught. The",11.864290237426758,Empty,1,2018-09-15T05:09:08Z,0,0,0,text/18780629-52-70614294.txt,Empty,Empty,"Spirit, Samaria, Omnipotence, Kemomber, America, Australian, Saviour, Ho, Father, St., Truth, Christ, God, Being, Godhead, God, Joshua, Elohim, Das, Scripture, Him, God, Himself, Ho, Counsellor, Peace, Him, Heaven, Such, Unitarian, Christ, Christ, Jesus, Jesus, God, Christ, Jehovah, Divine, Sabelliamsm, God, Father, God, Spirit, God, God"
4159,104283,70633544,A HIGHLAND GHOST STORY WHAT DID THE TERRIER SEE?,1896-12-19,44,186,"The Capricornian (Rockhampton, Qld. : 1875 - 1929)",Article,1433,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article70633544,https://nla.gov.au/nla.news-page6784808,"A lady correspondent signing herself ""Miss X."" sends the following extraordinary narrative to Borderland:—I was staying, with a friend and a dog, in a remote island off the",130.08389282226562,Empty,0,Empty,0,0,0,text/18961219-186-70633544.txt,Empty,Empty,"Scotland, Highland, Account, Creator"
4160,104411,70748062,"""FALSTAFF'S GHOST"" AND EX-PRESIDENT. TO THE EDITOR OF THE SENTINEL.",1886-09-17,2,204,Wodonga and Towong Sentinel (Vic. : 1885 - 1954),Article,265,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article70748062,https://nla.gov.au/nla.news-page7014854,"SIR—I am in receipt of a penny postal card from Mr W. Crooke, schoolmaster, Wodonga, dated the 10th instant, stating the my letter, which appeared in your",116.13316345214844,Empty,0,Empty,0,0,0,text/18860917-204-70748062.txt,Empty,Empty,Falstrfs
4161,104680,70939784,THE GHOST OF GEIR CASTLE. (CONCLUDED.),1880-01-03,30,52,"Australian Town and Country Journal (Sydney, NSW : 1870 - 1919)",Article,5665,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article70939784,https://nla.gov.au/nla.news-page5056483,"That same evening, on retiring to rest, I thought long and anxiously of the conversation which had taken place between Constance and myself. I could not but wonder at the strange",158.7654571533203,Empty,0,Empty,0,0,0,text/18800103-52-70939784.txt,Empty,Empty,"Constance, Jj, Miss, Castle, Ifcanr, Geir, Constance, Bay, Constance, Rose, Geir, Bloping"
4162,104681,70940050,AN EXPLODED GHOST STORY. TO THE EDITOR.,1880-01-10,17,52,"Australian Town and Country Journal (Sydney, NSW : 1870 - 1919)",Article,1311,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article70940050,https://nla.gov.au/nla.news-page5056518,"Sir,—It is now over forty years ago that I read the story of ""Fisher's Ghost"" in TEGG'S MAGAZINE, published in Sydney at that time. The tale is accepted all over the world as a truthful, and",148.9007110595703,Empty,6,2019-12-05T23:22:47Z,4,0,0,text/18800110-52-70940050.txt,Empty,Empty,"Sydney, Campbelltown, Campbelltown, Campbelltown, Fisher, Fisher, Fisher, Worrild, Campbelltown, Cabramatta, Crinplefrata, Europe, Thobos, Egyptian, Peppercorn, American, Maltese, Donmark, England"
4163,104750,70956331,THE HOLY SPIRIT CONVINCING THE WORLD.,1881-06-04,6,52,"Australian Town and Country Journal (Sydney, NSW : 1870 - 1919)",Article,3075,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article70956331,https://nla.gov.au/nla.news-page5062499,"And when He is come He will reprove the world of sin, and of righfcousness, and of judgement.""— JOHN XVI. 8. In this Gospel our Lord is speaking, just",5.919429779052734,Empty,0,Empty,0,0,0,text/18810604-52-70956331.txt,Empty,Empty,"Haavon, Gospel, God, Baa, Hia, Again, Again, Again, Christ, Bin, Buch, Him, Ho, Hoavon, Him, Christ, Christ, Judaa, Lord, Satan, Calvary, Spirit, Christian, Athens, Jornsalem, Christian, Bight, Nor, Chris, Ahovo, Christian, Christian, Christian, Chriotian, Christian, Christian, Spirit, Spirit, Heaven, Christ"
4164,104774,70960883,"FORMS WITH GHOSTLY FACES. TALKING WITH MYSTERIOUS APPARITIONS. (FROM THE ""NEW YORK TRIBUNE"" JUNE 29.)",1881-10-08,41,52,"Australian Town and Country Journal (Sydney, NSW : 1870 - 1919)",Article,2100,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article70960883,https://nla.gov.au/nla.news-page5060853,"IN the parlour of a pleasant house in one of the suburban towns on Long Island assembled one evening recently a small party invited to witness certain mysterious phenomena, called spirit",1.3739943504333496,Empty,0,Empty,0,0,0,text/18811008-52-70960883.txt,Empty,Empty,"Long Island, New York, West, New England, Boston, Hhe, Western, Btrong, Bp, England, Lia, Pope, Pina, San Lorenzo, Rome, Europe, Italian, Spanish"
4165,104850,70976010,THE GHOST OF GEIR CASTLE.,1879-12-27,26,52,"Australian Town and Country Journal (Sydney, NSW : 1870 - 1919)",Article,5148,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article70976010,https://nla.gov.au/nla.news-page5987687,"GEIR Castle (commenced my friend, in answer to my earnest solicitations for her story) was a quaint, rambling old place long in the possession of the family of the Raymonds, of Geir. Through",171.31796264648438,Empty,0,Empty,0,0,0,text/18791227-52-70976010.txt,Empty,Empty,"Geir, Goir, Constance, Gracie, Gracie, Castle, Constance, Geir, Roid, Gracie, Gracie"
4166,104889,70988821,THE END OF THE COREE GHOST.,1882-07-15,27,52,"Australian Town and Country Journal (Sydney, NSW : 1870 - 1919)",Article,1040,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article70988821,https://nla.gov.au/nla.news-page5050713,"A SHORT time ago we gave an account of the capture of the Coree white kangaroo as follows:— ""This snowy, unequal-legged hopper has died at last. After braving with charmed life for 12 years,",158.3955535888672,Empty,0,Empty,0,0,0,text/18820715-52-70988821.txt,Empty,Empty,"England, Coree, Jerilderie, Coreo, Coree, St. Mary, Guonod, Mozart"
4167,104923,70998355,THE GHOST AT GRAYSON.,1883-04-21,33,52,"Australian Town and Country Journal (Sydney, NSW : 1870 - 1919)",Article,2458,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article70998355,https://nla.gov.au/nla.news-page5055176,O[?] course every one knows that a bride does not appear in society for a few days before her wedding. But when it is necessary for her to do a few errands for herself she is allowed to go and,185.2779235839844,Empty,0,Empty,0,0,0,text/18830421-52-70998355.txt,Empty,Empty,"Grayson, Hudson, Grayson Hall, Rachel, Mabel, Rachel, Mr3, Washington, Bhare, Ar"
4168,104999,71015289,THE SPIRIT RAPPER LIED.,1884-08-02,31,52,"Australian Town and Country Journal (Sydney, NSW : 1870 - 1919)",Article,203,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article71015289,https://nla.gov.au/nla.news-page5044326,"A Dutch widower cut West, whose better-half departed on a long journey to the spirit land some months ago, determined the other day to consult the ""Rappers,"" and endeavour to obtain a spiritual",12.588993072509766,Empty,0,Empty,0,0,0,text/18840802-52-71015289.txt,Empty,Empty,"West, Dutch, Armstrong"
