,line_num,og_line_num,article_id,title,date,page,newspaper_id,newspaper_title,category,words,illustrated,edition,supplement,section,url,page_url,snippet,relevance,status,corrections,last_corrected,tags,comments,lists,text,pdf,images,placenames
873,965,19658,138837286,'ENNIKER'S GHOST.,1889-03-27,5,356,Newcastle Morning Herald and Miners' Advocate (NSW : 1876 - 1954),Article,194,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article138837286,https://nla.gov.au/nla.news-page15204875,"Figaro sums up 'Enniker' Eaton's ""ghostly"" affair, as follows:— ""I told my readers a few weeks ago about the 'ghost' that haunted Australia's own",225.6648864746093,Empty,0,Empty,0,0,0,text/18890327-356-138837286.txt,Empty,Empty,None
874,966,19667,138841480,FISHERMAN'S GHOST STORY. SAVED FROM THE GALLOWS.,1889-02-23,11,356,Newcastle Morning Herald and Miners' Advocate (NSW : 1876 - 1954),Article,1074,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article138841480,https://nla.gov.au/nla.news-page15204643,"A CORRESPONDENT of the Field narrates a story told in the smoking-room of Sunach Lodge, Perthshire, after a day's pike fishing in Glensunach Loch. ""I have known",148.08761596679688,Empty,0,Empty,0,0,0,text/18890223-356-138841480.txt,Empty,Empty,"Sunmch, Porthshire, Glensunach Loch, Severn"
875,967,19671,138842196,EXORCISING A GHOST.,1889-03-09,10,356,Newcastle Morning Herald and Miners' Advocate (NSW : 1876 - 1954),Article,579,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article138842196,https://nla.gov.au/nla.news-page15204748,"Miss FRITH, daughter of the well-known artist, who writes under the signature ""Walter Powell"" in a Canadian paper, tells in a recent letter the following, version",202.4794464111328,Empty,0,Empty,0,0,0,text/18890309-356-138842196.txt,Empty,Empty,"EXORCI, Canadian, No"
876,968,19685,138846943,THE STAWELL GHOST.,1890-01-03,3,356,Newcastle Morning Herald and Miners' Advocate (NSW : 1876 - 1954),Article,235,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article138846943,https://nla.gov.au/nla.news-page15200496,"A PECULIAR case of supposed ghostly visitation has just been cleared up at Stawell (says the correspondent of the Melbourne Herald) Mrs. Williams, residing in Ligar-street, has",203.68136596679688,Empty,0,Empty,0,0,0,text/18900103-356-138846943.txt,Empty,Empty,Stawoll
877,969,19689,138850451,"CAPTURE OF A GRAVEYARD ""GHOST.""",1890-01-04,8,356,Newcastle Morning Herald and Miners' Advocate (NSW : 1876 - 1954),Article,121,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article138850451,https://nla.gov.au/nla.news-page15200509,"FOR some weeks past the inhabitants of Ockbrook, in Derbyshire, have been alarmed by the appearance nightly of a ""ghost"" at lonely spots. The apparition was recently",171.5242462158203,Empty,0,Empty,0,0,0,text/18900104-356-138850451.txt,Empty,Empty,"Oek, Derbyshire"
878,970,19698,138856602,A PRINCESS AND GHOSTS.,1890-02-15,3,356,Newcastle Morning Herald and Miners' Advocate (NSW : 1876 - 1954),Article,105,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article138856602,https://nla.gov.au/nla.news-page15200818,"A CURIOUS story comes from St. Petersburg. A well-known Polish Princess, who is equally at home in the society of Berlin as of St. Petersburg, recently took a house in the",4.077761173248291,Empty,0,Empty,0,0,0,text/18900215-356-138856602.txt,Empty,Empty,"St. Petersburg, Russian, Russian"
879,971,19718,1389086,A SUMMER'S GHOST.,1874-09-26,7,16,The Brisbane Courier (Qld. : 1864 - 1933),Article,140,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article1389086,https://nla.gov.au/nla.news-page66530,"IN that old summer can you still recall The pomp with which the strong sun rose and set, How bright the moon shone on the shining fields, What wild, sweet blossoms with the dew were wet?",204.2183532714844,Empty,0,Empty,0,0,0,text/18740926-16-1389086.txt,Empty,Empty,"Miss, Berlin"
880,972,19739,138940477,A GHOST STORY IN COURT.,1890-08-07,8,356,Newcastle Morning Herald and Miners' Advocate (NSW : 1876 - 1954),Article,217,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article138940477,https://nla.gov.au/nla.news-page15206862,"AN application was made recently before Lord Justices Bowen and Fry, sitting in the Court of Appeal, London, in re Jackson, deceased—Jackson v. Braithwaite. The",171.14382934570312,Empty,0,Empty,0,0,0,text/18900807-356-138940477.txt,Empty,Empty,"COURT, APPEAL, , DURHAM, MIDDLESEX, CHURCH, NORTH"
881,973,19798,139007812,A SOLDIER'S GHOST STORY. THIS IS A TRUE STORY TOLD BY AN OLD PENSIONER TO A FORMER CHELSEA OF CHELSEA HOSPITAL.,1900-12-20,4 S,660,Wellington Times (NSW : 1899 - 1954),Article,1318,N,Empty,SUPPLEMENT TO THE WELLINGTON TIMES,Empty,https://nla.gov.au/nla.news-article139007812,https://nla.gov.au/nla.news-page16068989,In the year 1799 thoro was a large garrison at Dover as there was at that time a constant expectation of an attack from France. There were six battalions at Dover,76.24313354492188,Empty,0,Empty,0,0,0,text/19001220-660-139007812.txt,Empty,Empty,", CASTLE"
882,974,19831,139053222,LOVELY GHOST STORY.,1885-07-11,3,356,Newcastle Morning Herald and Miners' Advocate (NSW : 1876 - 1954),Article,211,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article139053222,https://nla.gov.au/nla.news-page15203241,"IT is not often we (Morpeth Times) have to record the visit of the long-departed, but a gentleman, whose veracity is unimpeachable, informs us that he saw a face last",202.68231201171875,Empty,1,2023-10-11T22:58:30Z,0,0,0,text/18850711-356-139053222.txt,Empty,Empty,"James, Roman"
883,975,19858,139064637,"""CORRIN'S FOLLY."" (AN ORIGINAL GHOST STORY.)",1885-12-24,7,356,Newcastle Morning Herald and Miners' Advocate (NSW : 1876 - 1954),Article,2104,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article139064637,https://nla.gov.au/nla.news-page15204193,"As Christmas-tide drawn near it brings lack to my mind a quaint ghost story my father used to tell many years ago. My father was a Manxman, and as the",158.93417358398438,Empty,1,2020-04-10T10:34:56Z,0,0,0,text/18851224-356-139064637.txt,Empty,Empty,"DOUGLAS, , CORRIN"
884,976,19869,139069264,A CHINESE GHOST.,1885-03-12,7,356,Newcastle Morning Herald and Miners' Advocate (NSW : 1876 - 1954),Article,332,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article139069264,https://nla.gov.au/nla.news-page15209628,"CHU was an undergraduate of great courage and bodily vigour, but dull of wit. He was a married man, and his children (as in the old Oxford",204.1135406494141,Empty,0,Empty,0,0,0,text/18850312-356-139069264.txt,Empty,Empty,"Purgatory, Chinese, China"
885,977,19903,139121066,POETRY. THE GHOST THAT JIM SAW.,1874-06-06,7,460,"The Australasian (Melbourne, Vic. : 1864 - 1946)",Article,294,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article139121066,https://nla.gov.au/nla.news-page11288807,"""why, as to that,"" said the engineer, ""Shorts sin't things we are not to fear, Spirits dont't fool with lovers much, And throttle values don't take to such;",159.6016845703125,Empty,0,Empty,0,0,0,text/18740606-460-139121066.txt,Empty,Empty,Eastern
886,979,19944,139136639,OCCASIONAL PAPERS. GHOSTS.  I.,1889-10-05,48,460,"The Australasian (Melbourne, Vic. : 1864 - 1946)",Article,2854,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article139136639,https://nla.gov.au/nla.news-page11405400,"I am not following in the footsteps of Ibsen, it is not the hereditary ghost, or curse of disease, descending from parent to child, as the penalty of sin, I am going to",31.01333236694336,Empty,0,Empty,0,0,0,text/18891005-460-139136639.txt,Empty,Empty,"ENGLISH, AUSTRALIAN, , RUSSIAN, WELJINGTON, FRENCH, AMERICA, SOOTFAND"
887,980,19946,139136869,OCCASIONAL PAPERS. GHOSTS.  II.,1889-10-12,48,460,"The Australasian (Melbourne, Vic. : 1864 - 1946)",Article,1471,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article139136869,https://nla.gov.au/nla.news-page11405452,"Ghost stories have sometimes an amusing, as well as a strange or horrible side. When playing a tour in America, acting night after night, and sometimes eight times a week,",32.245384216308594,Empty,0,Empty,0,0,0,text/18891012-460-139136869.txt,Empty,Empty,"AMERICA, TOSCO, WHITE, DUTCH, , MELBOURNE"
888,981,19948,139137810,A CONGRESS OF SPIRITS.,1889-11-02,25,460,"The Australasian (Melbourne, Vic. : 1864 - 1946)",Article,1217,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article139137810,https://nla.gov.au/nla.news-page11405589,During the Exhibition Paris has been the city of congresses and conferences. As naval officers and the inhabitants of the back blocks generally find that they,1.5476055145263672,Empty,0,Empty,0,0,0,text/18891102-460-139137810.txt,Empty,Empty,"MELBOURNE, EUROPE, PARIS, , AMERICAN, AMERICAN, SPIRI, AMERICAN, AMERICAN, ASIATIC, ENGLISH, BRITISH, ASIATICS, GERMANS"
889,982,20002,139148957,ORIGINAL POETRY. THE CHILDREN'S GHOSTS.,1890-04-05,46,460,"The Australasian (Melbourne, Vic. : 1864 - 1946)",Article,380,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article139148957,https://nla.gov.au/nla.news-page11406667,"Ye come to me, O little ones, From out the shadowland With eyes no longer lit by suns Of any earthly strand.",4.419552803039551,Empty,3,2019-10-19T18:25:11Z,2,1,1,text/18900405-460-139148957.txt,Empty,Empty,Chill
890,983,20019,139155413,"THE SERMON. THE DOCTRINE OF THE HOLY GHOST.  ""AND PAUL, HAVING COME TO EPHESUS, AND FINDING CERTAIN DISCIPLES THERE, SAID UNTO THEM, HAVE YE RECEIVED THE HOLY GHOST? AND THEY SAID UNTO HIM, WE HAVE NOT SO MUCH AS HEARD WHETHER THERE BE ANY HOLY GHOST.""—ACTS XIX., 1-2.",1900-09-08,5,460,"The Australasian (Melbourne, Vic. : 1864 - 1946)",Article,2915,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article139155413,https://nla.gov.au/nla.news-page11412616,"There are few churchgoing people who nowadays could give the above answer to Paul's question about the Holy Ghost. We all assent to the article in our creed,",93.7445068359375,Empty,0,Empty,0,0,0,text/19000908-460-139155413.txt,Empty,Empty,"Ephesus, Certain, Christ, Spirit, German, Divine, Divine, God, Spirit, God, Spirit, Othniel, Israel, F, Him, Spirit, Spirit, Spirit, Spirit, Nazareth, Me, Spirit, God, Spirit, Spirit, Divine, Spirit, Christ, St., Qospcl, Me, Me, Church, St. John, Christ, sin-selfish"
891,984,20028,139167629,BUSH SKETCHER. JACK'S GHOST STORY.,1900-12-01,51,460,"The Australasian (Melbourne, Vic. : 1864 - 1946)",Article,1421,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article139167629,https://nla.gov.au/nla.news-page11413344,"""You know that, camp where Yellow Charlie was killed in a rush in 1894? ""Yes."" ""Well, the, mob[?]rushed bad there; it",171.3179473876953,Empty,0,Empty,0,0,0,text/19001201-460-139167629.txt,Empty,Empty,"VINTON,SOUTH WALES, JIBE, VOUCH"
892,985,20030,139168148,THE CONTRIBUTOR. GHOSTS.,1900-12-15,38,460,"The Australasian (Melbourne, Vic. : 1864 - 1946)",Article,1384,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article139168148,https://nla.gov.au/nla.news-page11413443,"""The American woman,"" said Pegtop Jack cheerfully, ""when she ain't got a claw-hammer takes up a tack with a kitchen spoon, and knocks it in with a flatiron.""",4.097486972808838,Empty,0,Empty,2,1,1,text/19001215-460-139168148.txt,Empty,Empty,", DUT, PADRE, BTREET, BOFTLY"
893,986,20036,13919018,"LIFE IN LONDON AND THEREABOUT. LORD MAYOR'S DAY—SIR ANDREW CLARK-MR. GLADSTONE IN GHOSTLAND—HOW THEY BROUGHT THE NEWS FROM WATERLOO. WESTMINSTER, NOV. 10.",1893-12-16,4,35,The Sydney Morning Herald (NSW : 1842 - 1954),Article,1887,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article13919018,https://nla.gov.au/nla.news-page1372034,After yesterday's proceedings by day and night it seems as if the great festival of Lord Mayor's Day were in the last stages of decline. Nothing could have been flatter than the procession,7.893658638000488,Empty,0,Empty,0,0,0,text/18931216-35-13919018.txt,Empty,Empty,"PLENTY, JUGGERNAUT, MIDLOTHIAN, , MASHONALAND, KALIN, TILL, CANNING, WATERLOO, , , , ENGLISH, NAPOLEON, DUTCH, WATERLOO, WELLINGTON"
894,987,20065,139268873,OKEWAI BROWN: A BLOOD-CURDLING TALE OF A CHRISTMAS GHOST. PART I. THE SPIRITUALIST'S TALE.,1889-12-25,1 S,356,Newcastle Morning Herald and Miners' Advocate (NSW : 1876 - 1954),Article,7869,N,Empty,CHRISTMAS SUPPLEMENT.,Empty,https://nla.gov.au/nla.news-article139268873,https://nla.gov.au/nla.news-page15206030,"I AM excessively nervous at commencing this narrative. My diffidence is accounted for by the fact that I seldom touch a pen. True, I make my",95.70291137695312,Empty,1,2023-06-06T13:44:36Z,2,0,0,text/18891225-356-139268873.txt,Empty,Empty,"BROWN, NATURE, LAUNDERS, BRITON, LOWER, WAINUI, WAINUI, WELLINGTON, WAINUI, WAINUI, MAORI, EUROPEAN, , OKEWAI, BROWN, EAST COAST, OKOWAI, EUROPEAN, BROWN, OKEWAI, WELLINGTON, STHE, AWLSOLE, SATAN, S, MOMUS, MOMUS, MAORI, ASYLUM, ASYLUM"
895,988,20072,139272988,A SPIRITUALISTIC MANIFESTATION. (TRUTH.),1889-10-23,2,356,Newcastle Morning Herald and Miners' Advocate (NSW : 1876 - 1954),Article,1296,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article139272988,https://nla.gov.au/nla.news-page15205524,"'This is your place, Desmond,' said Fossyle pointing to a chair near him, at the head of the table. 'The chair opposite we have reserved for",6.631951332092285,Empty,0,Empty,0,0,0,text/18891023-356-139272988.txt,Empty,Empty,"Truth, Colonel, Desmond, Spicer, Colonel"
896,989,20077,139274489,A CHINESE GHOST STORY.,1889-09-28,9,356,Newcastle Morning Herald and Miners' Advocate (NSW : 1876 - 1954),Article,179,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article139274489,https://nla.gov.au/nla.news-page15205343,"OUTSIDE of the Ching Wen Gate in Peking there has been for a long time an empty house, which has had the name of being haunted. Nobody has dared to live in it for",185.36268615722656,Empty,0,Empty,0,0,0,text/18890928-356-139274489.txt,Empty,Empty,"Chinese, Heaven"
897,990,20142,13951092,GHOSTS AND GHOST SEERS.,1894-05-12,4,35,The Sydney Morning Herald (NSW : 1842 - 1954),Article,1721,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article13951092,https://nla.gov.au/nla.news-page1370808,Exhaustive treatment of modern spiritualism would require both a personal examination into its processes and a study of its teeming literature as comprehensive and complete as Moore gave to,185.94004821777344,Empty,0,Empty,0,0,0,text/18940512-35-13951092.txt,Empty,Empty,"GHOSTS, East, East, Santa Claus, Egyptian, Indian, Notre Dame, Palmistry, Scotch, German, Sydney, Lakish, Fifeshire, Shakespeare, Buried, Egyptian, India, Thibet"
898,991,20205,139701806,SPIRITUALISM IN SYDNEY.,1894-10-27,42,460,"The Australasian (Melbourne, Vic. : 1864 - 1946)",Article,1171,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article139701806,https://nla.gov.au/nla.news-page11443313,"Some sensation was caused in Sydney by the publication of the details of a spiritual stance which ended in one of the ghosts being seized, and proving on inspection to he",4.168558597564697,Empty,0,Empty,0,0,0,text/18941027-460-139701806.txt,Empty,Empty,"Sydney, Melbourne, Sydney, Binging"
899,992,20243,139711372,"SOME VICTORIAN MOTHS. GHOST MOTHS, OR SWIFTS.",1895-06-22,27,460,"The Australasian (Melbourne, Vic. : 1864 - 1946)",Article,1044,Y,Empty,Empty,Empty,https://nla.gov.au/nla.news-article139711372,https://nla.gov.au/nla.news-page11444928,Ghost moths form a very interesting group. They have characteristics which effectually distinguish them. One of the most pronounced is the rudimentary condition or entire absence,147.8246307373047,Empty,0,Empty,0,0,0,text/18950622-460-139711372.txt,Empty,Empty,"VICTORIA, MARCHESE, CHICKER, VERONESE, CFTLEDON, , JAPAN, MIKAAO"
900,993,20273,139721577,THE STORYTELLER. THE PHANTOM HOOFS.,1896-02-08,23,460,"The Australasian (Melbourne, Vic. : 1864 - 1946)",Article,3883,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article139721577,https://nla.gov.au/nla.news-page11446536,"Mountains and gullies were a study in black and white. It was black in the gullies and where the shadows lay, white where the moonbeams gleamed. The dismantled",3.356935501098633,Empty,0,Empty,1,0,0,text/18960208-460-139721577.txt,Empty,Empty,"Thouins, Thomas, Long, Wasit"
901,994,20361,139743540,"THE SERMON. NATIONAL UNITY.  ""A NEW HEART ALSO WILL I GIVE YOU, AND A NEW SPIRIT WILL I PUT WITHIN YOU.""—EZEKIEL XXXVI. 26.",1897-06-26,7,460,"The Australasian (Melbourne, Vic. : 1864 - 1946)",Article,2889,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article139743540,https://nla.gov.au/nla.news-page11450124,"This is one of those great words of promise which stamp the Bible as the word of God. It is a bough of the Tree of Life which bends so low that a little child may reach it, and runs out so far that the prodigal in",4.026501655578613,Empty,0,Empty,0,0,0,text/18970626-460-139743540.txt,Empty,Empty,"LIFE, ISRAEL, CROWN, GREAT BRITAIN, , AUSTRALIAN, AUSTRALIA, AUSTRALIAN, AUSTRALIA, DIVINE,  QUEEN, , ISRAEL, JUDAH, DIVINE, ISRAEL, ISRAEL, DIVINE, HEAVEN, AUSTRALIA, AUSTRALIAN, ISRAEL, JUDAN, ISRAEL, CHURCH, CHRIST, CHRIST, GOD, CHRIST, CHRISTIAN, HIA"
902,995,20505,139987419,A MURDERER'S GHOST.,1886-02-03,4,656,"The Riverine Grazier (Hay, NSW : 1873 - 1954)",Article,833,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article139987419,https://nla.gov.au/nla.news-page16186788,"All will remember Captain Richard Hill, who stabbed to death young Mountford, the husband of the famous actress Mrs Bracegirdle, while he was held by Lord Mohun",203.7123260498047,Empty,0,Empty,0,0,0,text/18860203-656-139987419.txt,Empty,Empty,Argosy
903,996,20535,139991127,FROM THE GHOSTS POINT OF VIEW,1885-04-11,4,656,"The Riverine Grazier (Hay, NSW : 1873 - 1954)",Article,1063,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article139991127,https://nla.gov.au/nla.news-page16186390,"The phenomema called ""Hauntings, the phenomeua of Haunted Houses, have a veritable psychological interest. Whether we believe that the sights and sounds grouped under the term have an objective",10.423818588256836,Empty,0,Empty,0,0,0,text/18850411-656-139991127.txt,Empty,Empty,"Tho, Fronch, B"
904,997,20675,140162843,THE GHOST'S VIOLIN. CONTINUED FROM OUR LAST.,1889-01-19,4,425,Molong Express and Western District Advertiser (NSW : 1887 - 1954),Article,1973,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article140162843,https://nla.gov.au/nla.news-page16215425,"'Exhausted?' 'Yes,' 'All? 'All,'",147.5348358154297,Empty,0,Empty,0,0,0,text/18890119-425-140162843.txt,Empty,Empty,"MALCBOIR, SAN, GENEVIEVE, BURROWA, BNRROWA, HANS, UNITED,SOUTH WALSS, GOVERN"
905,998,20677,140163573,THE GHOST'S VIOLIN.,1889-01-12,4,425,Molong Express and Western District Advertiser (NSW : 1887 - 1954),Article,1044,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article140163573,https://nla.gov.au/nla.news-page16215421,"Karl Hafitz had spent six years on the method of counter-point, and had studied Haydn, Gluck, Mozart, Beethoven, and Rossini. He enjoyed excellent health and",202.8329467773437,Empty,0,Empty,0,0,0,text/18890112-425-140163573.txt,Empty,Empty,"Mozart, Kilian, Yiptti, Hatitz, Switzerland, Bruck, Fribotng, Hafitz"
906,999,20714,14018399,GHOST-HUNTING AT HACKNEY. EXTRAORDINARY SCENES.,1895-09-27,6,35,The Sydney Morning Herald (NSW : 1842 - 1954),Article,339,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article14018399,https://nla.gov.au/nla.news-page1365264,"Seldom has such a seene occurred in a London churchyard as was witnessed during the early hours of the morning of the 21st August in the churchyard of the old parish church of St. John at Hackney, when",158.13563537597656,Empty,0,Empty,0,0,0,text/18950927-35-14018399.txt,Empty,Empty,
907,1000,20769,140460704,"AN APPARITION IN THE GREAT WINTER PALACE, ST. PETERSBURG.",1887-06-24,4,656,"The Riverine Grazier (Hay, NSW : 1873 - 1954)",Article,1515,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article140460704,https://nla.gov.au/nla.news-page16227430,It is a well-known fact that St. Petersburg owes several of its most magnificent edifices to the Empress Elizabeth daughter of Peter the Great and Catherine the First She,8.855999946594238,Empty,0,Empty,0,0,0,text/18870624-656-140460704.txt,Empty,Empty,"PETOR, CNTHORMO, ST. POTORSBIIRG, NORTH, RUSSIA, WAS, HONOR, , ODESSA, ODESSA"
